period,year,period_in_year,population,fertile_women,births,deaths,labor_force,employment_count,unemployment_rate,family_income_to_basket_ratio,gdp_nominal,real_gdp_nominal,potential_gdp_nominal,output_gap_share,cpi,inflation_rate,gdp_growth,population_growth,average_wage,median_wage,median_wage.1,real_average_wage,essential_demand_units,essential_production_units,essential_sales_units,people_full_essential_coverage,full_essential_coverage_share,average_food_meals_per_person,bank_equity,bank_writeoffs,bank_nonperforming_loan_share,bank_capital_ratio,bank_insolvent_share,bank_undercapitalized_share,central_bank_money_supply,central_bank_target_money_supply,central_bank_policy_rate,central_bank_issuance,central_bank_monetary_gap_share,average_bank_reserve_ratio,government_tax_revenue,government_total_spending,government_deficit,government_debt_outstanding,recession_flag,recession_intensity,government_countercyclical_spending,government_countercyclical_support_multiplier,government_countercyclical_procurement_multiplier,household_final_consumption_share_gdp,government_final_consumption_share_gdp,gross_capital_formation_share_gdp,net_exports_share_gdp,gdp_expenditure_gap_share_gdp,government_deficit_share_gdp,school_enrollment_share,university_enrollment_share,school_completion_share,university_completion_share,low_resource_school_enrollment_share,low_resource_university_enrollment_share,low_resource_university_student_share,low_resource_origin_upward_mobility_share,low_resource_origin_university_completion_share,poor_origin_university_mobility_lift,school_income_premium,university_income_premium,poverty_rate_without_university,poverty_rate_with_university,skilled_job_fill_rate
147,13,3,5619,850,9,4,3039,2653,0.12701546560000002,1.886593913,337087.3021284168,116024.4452861435,355241.4799377301,0.051103767,2.9053127666,-0.0088575803,0.059197232100000004,0.0008906306,121.4034610315,121.8992239041,121.8992239041,41.7867096537,4905.8367900109,5951.6157880865,4905.8037894146,5607,0.9978643887,89.2228333571,4849239.789627043,3244.641940488,0.0005649491000000001,0.6107603565,0.0,0.0,2158827.3871586747,2169506.174487276,0.0,0.0,0.0049222203,0.1971930844,14219.8168735747,43867.2584199712,29647.4415463965,3449019.9991190303,1,0.8953311174,15566.2778451293,1.8953311174,2.2534635643,0.9334310584000001,0.0128290962,0.0617904562,0,-0.0080506108,0.0879518195,0.1376146789,0.1153846154,0.8594752187,0.4355685131,0.1,0,0,0.9934640523,0.6666666667000001,0.0196078431,1.0695164267,1.0527131651,0.007231405000000001,0.0026773762,0.7833333333
148,13,4,5633,850,19,5,3047,2766,0.0922218576,2.0490013019,370673.9672268208,134320.3134153791,375664.5306901349,0.0132846278,2.7596270274,-0.0501445975,0.09963788280000001,0.0024915465,120.6911005792,133.1907731098,133.1907731098,43.7345697016,4910.8856479215,6050.4913755242,4909.9908695643,5603,0.9946742411,89.075896401,4920779.418476783,1830.5694377042,0.0,0.6141139791,0.0,0.0,2161994.048188105,2187945.0591674233,0.0031281741,17470.6032052492,0.0118609061,0.1978028745,18633.1899952771,32633.7648531296,14000.5748578525,3466503.038476444,1,0.5405713149,7766.0254480868,1.5405713149,1.7567998409,0.9307886446,0.0109175164,0.0759857379,0,-0.0176918989,0.0377705911,0.13112884830000002,0.2592592593,0.8592657343000001,0.4361888112,0.0,0,0,1.0,0.6699346405000001,0.0,1.0776603445,1.0632342631,0.007751938000000001,0.0033400134000000003,0.9802802283000001
149,13,5,5642,851,12,3,2924,2727,0.06737346100000001,2.3015367282,428129.2175207294,165863.7352210912,428129.2175207294,0.0,2.5812105157,-0.0646524005,0.1550021188,0.0015977277,128.9753775604,129.6031146146,129.6031146146,49.9670122904,4920.8592344539,6104.2305291424,4918.251475719,5616,0.9953917051000001,89.1377673112,4959344.345816872,28831.7111354785,0.0029354675,0.6138491481,0.0,0.0,2182477.613576397,2238892.3331023376,0.0075925852,46138.9709485394,0.025197602700000002,0.1976101643,20535.0282218598,23049.2191342452,2514.1909123854,3470624.9379558805,1,0.1657070842,1855.5237655233,1.1657070842,1.2319899179,0.9365247227000001,0.007470862700000001,0.0555882261,0,0.0004161885,0.0058725049000000005,0.1473565804,0.2222222222,0.8588474971000001,0.4368451688,0.0,0,0,1.0,0.6732026144000001,0.0,1.0654985934,1.0650008038,0.008785529700000001,0.005329780100000001,0.9421238047
150,13,6,5643,851,9,8,3071,2835,0.0768479323,2.3894509486,438840.0247240821,172786.4382959727,438840.0247240821,0.0,2.5397828039,-0.0160497222,0.0250176974,0.00017724210000000002,127.262135522,131.7404206131,131.7404206131,50.1074876673,4929.0566499768,6143.9120058175,4926.2202783506,5618,0.9955697324,89.1831470089,5028605.6103908755,3465.9831334844,0.0035788487,0.6201190126,0.0,0.0,2142790.929448315,2198571.799493396,0.016001146,9656.5115501996,0.0253714116,0.19824163860000002,19960.3948107641,21579.8001954797,1619.4053847157,3471660.7612677165,0,0.0,0.0,1.0,1.0,0.9423194598,0.0064603436000000005,0.06411801760000001,0,-0.012897821,0.0036901953,0.18283166110000001,0.2692307692,0.8586417954000001,0.437773244,0.1428571429,0,0,0.9967320261,0.6699346405000001,0.0099009901,1.0394729185,1.0740751857,0.0072576464000000005,0.0046604527000000005,0.9979726305000001
151,13,7,5659,847,20,4,2819,2604,0.07626818020000001,2.6337586337000003,432077.8155802347,183631.0825382693,432077.8155802347,0.0,2.3529666634,-0.0735559514,-0.0154092807,0.0028353713000000003,140.5296574479,133.6408643522,133.6408643522,59.7244574828,4930.6359828372,5800.984035826,4927.0389277133,5611,0.991517936,89.0041874765,5078810.251329379,16724.6809564513,0.0011984112,0.6235880332,0.0,0.0,2121455.792134602,2266305.1025801213,0.006558331200000001,74108.5038790838,0.06391430270000001,0.1973310584,14337.3249179059,20172.0475706284,5834.7226527225,3471956.534752901,0,0.0,0.0,1.0,1.0,0.954605019,0.0062682079,0.09562024720000001,0,-0.0564934741,0.01350387,0.2112831858,0.1739130435,0.8586005831,0.439941691,0.1428571429,0,0,1.0,0.6764705882000001,0.0,1.0451730277,1.0783108904,0.0098906819,0.0072895958000000005,0.9988719684
152,13,8,5672,842,17,4,2965,2728,0.0799325464,2.7272854353,333251.6876363822,153983.4667930149,333251.6876363822,0.0,2.1642043432999998,-0.0802231171,-0.2287229855,0.0022972257,126.489029004,135.9950245788,135.9950245788,58.4459731786,4941.5780092067,6008.196019002,4937.5541998702,5622,0.9911847673,88.9838439232,5152954.492353592,23.0676954738,0.0108431966,0.6285762531,0.0,0.0,2101946.634231851,2121455.792134602,0.0174352654,0.0,0.009196118100000001,0.1982651879,6621.1341640135,20561.9299020142,13940.7957380007,3478256.2432881542,0,0.0,0.0,1.0,1.0,0.9681078599,0.0074445163000000005,0.168817818,0,-0.1443701943,0.0418326336,0.1879120879,0.13636363640000002,0.8581002331,0.4402680653,0.0,0,0,1.0,0.6764705882000001,0.0,0.9879602938000001,1.0138743383,0.018740239500000002,0.007279947100000001,0.9994571118000001
153,13,9,5678,840,15,9,2968,2809,0.053571428600000005,3.2939134982000002,323942.6277946328,172256.327359848,323942.6277946328,0.0,1.8805847818,-0.1310502691,-0.0279340216,0.0010578279,126.9646743794,134.1507173704,134.1507173704,67.5134009437,4950.8177004634,5857.9128744788,4728.3142964181,4378,0.7710461430000001,88.9744982249,5219380.272402109,2852.3129607411,0.0202448032,0.6344956462,0.0,0.0,2061846.681925568,2167155.532249259,0.0114046287,39125.3388104447,0.0485931207,0.1980298627,5211.2252612055,16237.092992449,11025.8677312435,3489426.3385868287,0,0.0,0.0,1.0,1.0,0.9759027308,0.0055106047,-0.032582352700000004,0,0.0511690172,0.034036483,0.1423913043,0.55,0.8579346558000001,0.4413652275,0.0,0,0,1.0,0.6764705882000001,0.0,1.0151993666,1.0316999506,0.0193211488,0.008592200900000001,0.999475341
154,13,10,5684,835,17,11,2961,2880,0.0273556231,3.6506052073,276389.5555648975,154782.5698650142,276389.5555648975,0.0,1.785663307,-0.050474445900000005,-0.14679473510000002,0.0010567101,128.5969814678,132.9772615227,132.9772615227,72.0163655526,4955.912597994,5821.9049347793,4870.3070920062,5166,0.9088669951,88.9527377274,5238913.008607498,46604.0197538669,0.005460658,0.6375658384,0.0,0.0,2029115.043151469,2099139.5709651653,0.0072501218,22375.7334237583,0.033358681200000004,0.1982219684,3209.9594085647,12255.9934603508,9046.0340517861,3495642.132051466,0,0.0,0.0,1.0,1.0,0.9797633416,0.0057623818,-0.0989346388,0,0.1134089154,0.0327292905,0.1423982869,0.4444444444,0.8576855640000001,0.44301578020000004,0.0,0,0,1.0,0.6797385621,0.0,1.021984035,1.0489747522,0.0230849948,0.0112137203,0.9990324141
155,13,11,5681,830,7,10,2949,2782,0.0566293659,3.3638174783,267368.9443968493,145485.637055454,267368.9443968493,0.0,1.8377686609000001,0.0291798313,-0.0326373084,-0.0005277973,125.6778244821,132.7939186974,132.7939186974,68.3860962228,4960.124620944,4371.0817135779,4388.3907829191,4548,0.8005632811000001,71.7674152895,5288645.445974066,5226.6970320619,0.0070977119,0.6395929267,0.0,0.0,2020145.7472351652,2157060.337022598,0.0030907524,76767.1763226774,0.0634727677,0.1971834691,3610.7242149814,14763.7804310034,11153.056216022,3510678.217128115,0,0.0,0.0,1.0,1.0,0.9793965467,0.004366569000000001,-0.0757424349,0,0.0919793192,0.041714105,0.11907270810000001,0.2777777778,0.8573938507000001,0.4450951684,0.0,0,0,1.0,0.6797385621,0.0,1.0257198188,1.0587149205,0.027968337700000002,0.0144736842,0.9980430528
156,13,12,5671,827,11,21,2609,2392,0.0831736297,3.3402135332,262128.4572372563,144878.4180698932,263035.8249738468,0.0034495975,1.8092995543,-0.015491126400000001,-0.0196002089,-0.0017602535,139.788063165,131.0704964476,131.0704964476,77.2608730462,4959.0899506038,4366.8990875931,4173.9751023869,3835,0.6762475754,61.0720044293,5302759.847127153,27338.5656146539,0.0544720049,0.6384025019,0.0,0.0,2018423.439221426,2020145.7472351652,0.022139665200000002,0.0,0.0008525662,0.1981692549,5326.5755844454,14631.9252606175,9305.3496761721,3523255.20399968,0,0.0,0.0,1.0,1.0,0.9719167487,0.0042965459000000004,0.0406467888,0,-0.0168600835,0.0354991967,0.1159114858,0.375,0.8573525095000001,0.44702083940000004,0.0,0,0,1.0,0.6819672131000001,0.0,1.0293032304,1.0480211124,0.0355626327,0.0177281681,0.9815695600000001
157,14,1,5670,826,12,13,2800,2294,0.1807142857,2.8356695977,245188.3872535022,138655.1881044519,275329.2439254672,0.1094720497,1.7683318640999999,-0.0226428454,-0.0646250703,-0.0001763357,120.7672217522,125.2346256911,125.2346256911,68.2944328501,4950.8907416841,4297.0340082734,4237.0894610729,4110,0.7248677249000001,65.459562471,5341959.928855242,9246.3392668893,0.0450158446,0.640452357,0.0,0.0,1995800.6269048613,2018423.439221426,0.0,0.0,0.011208159700000001,0.1988100157,5096.3290139663,20438.8672467674,15342.5382328011,3538215.3884260166,0,0.0,0.0,1.0,1.0,0.9699315236,0.004828809,-0.006545894500000001,0,0.031785562,0.06257448980000001,0.1308016878,0.4705882353,0.8558426307,0.4480328831,0.0833333333,0,0,0.9934640523,0.6830065359,0.020618556700000002,1.0667679767,1.0529310587,0.0382978723,0.0183486239,0.9447115385
158,14,2,5668,823,13,15,2425,1863,0.2317525773,2.4708691172,251443.5564334954,131282.5665685904,301111.4194327043,0.16494845360000002,1.9152851975,0.0831028023,0.0255116861,-0.0003527337,140.4867361563,119.4156369827,119.4156369827,73.350295999,4950.623505655,4412.9683601962,4084.9856208281,4072,0.7184191955,73.9440224185,5328580.9603656735,52155.9530206209,0.0248261519,0.6391510242,0.0,0.0,1978957.7340528371,1995800.6269048613,0.0,0.0,0.008439166,0.1992265102,6490.6080626279,20956.0053105215,14465.3972478936,3554963.5660147504,0,0.0,0.0,1.0,1.0,0.9649090673,0.0026328320000000003,0.046539015,0,-0.0140809144,0.057529401200000004,0.1352201258,0.23529411760000002,0.8549573404,0.4498381877,0.0,0,0,0.9901960784,0.6830065359,0.0158338677,1.0207080244,1.0541995586,0.0411764706,0.0215827338,0.9318181818000001
159,14,3,5673,822,16,11,2896,2050,0.2921270718,1.7755620178,251263.4006006968,125480.9178982935,326559.0748724139,0.2305729042,2.0024032722,0.0454856931,-0.0007164862000000001,0.0008821454,96.6355427633,89.3748643703,89.3748643703,48.2597806865,4949.3471203412,4629.5239762268,4421.8066695751,4493,0.7919971796,82.4515932964,5403345.500592128,491.1327263686,0.0295635937,0.6410019424,0.0,0.0,2006283.2790180943,1978957.7340528371,0.0157055052,0.0,-0.0138080488,0.19949723160000002,11347.5064423427,36452.3091441233,25104.8027017806,3586222.0834064004,1,0.4441354832,8735.8506376019,1.4441354832,1.6217896765000002,0.9440304888000001,0.0027019359000000002,0.0507406933,0,0.0025268820000000003,0.09991428370000001,0.1339563863,0.0625,0.8540747279,0.45013239190000004,0.0666666667,0,0,0.9901960784,0.6830065359,0.0158338677,0.9786616524,1.0160360163,0.0299625468,0.0176470588,0.1478507322
160,14,4,5677,825,12,8,2513,1765,0.2976522085,1.9093288359,285818.5466550981,143526.4550695917,374391.528115989,0.23657848750000002,1.9913997494000002,-0.0054951582,0.1375255846,0.0007050943000000001,119.9947083336,90.2998942294,90.2998942294,60.2564645149,4952.6507666687,5023.1388333462,4570.7801320562,4668,0.8222652810000001,85.6795870781,5444419.467707142,28667.5984336931,0.0100497222,0.6444930826,0.0,0.0,1986841.9276768598,2006283.2790180943,0.0,0.0,0.0096902325,0.19967320060000002,14596.2009536203,42621.3599937164,28025.1590400961,3618005.172962747,1,1.0,17283.6860678193,2.0,2.4,0.9332470485000001,0.0061468663000000005,0.062891523,0,-0.0022854378000000002,0.0980522761,0.1344364012,0.3125,0.8535294118000001,0.4511764706,0.0,0,0,0.9967320261,0.6862745098,0.0104166667,1.0341746927,1.0360006112,0.0107181136,0.0058670143,0.9977628635
161,14,5,5689,820,21,9,2764,1702,0.3842257598,1.5560192536000002,281664.2676972661,137204.4476657034,420821.6410352667,0.3306801737,2.0528800086,0.0308728869,-0.0145346725,0.0021137925,104.7411500409,93.0569474386,93.0569474386,51.0215646334,4957.0548385901,5385.2433327481,4873.7460081818,5365,0.9430479873000001,88.9224934766,5508270.932315302,1218.7223844578,0.0052044475,0.6476352323,0.0,0.0,1981280.2339853724,1986841.9276768598,0.0,0.0,0.0027992633000000003,0.1997875804,19120.851178969,57362.1102204005,38241.2590414316,3654515.407023975,1,1.0,24716.1453281201,2.0,2.4,0.9089608816,0.0115158115,0.11823672260000001,0,-0.0387134157,0.1357689399,0.1539245668,0.4375,0.8541973490000001,0.45331369660000004,0.0833333333,0,0,0.9967320261,0.6862745098,0.0104166667,1.0314800178,1.0281521445,0.0091594828,0.0058479532,0.2030963002
162,14,6,5692,817,12,9,2953,1779,0.39756180160000004,1.3591641999,282632.2442399224,140403.4831540059,431615.5007651779,0.3451758713,2.0130002326,-0.0194262577,0.0034366324,0.0005273335,85.3949659632,94.9473831931,94.9473831931,42.42173676,4964.9097161956,5699.648793277,4962.9092251973,5654,0.9933239635000001,89.0159064998,5573825.162556838,2601.2044676318,0.0024408564,0.6513024967000001,0.0,0.0,1972160.7169644996,2149996.43855582,0.0,99064.0116992686,0.0827144261,0.1976646893,24622.9273775174,64568.5010282341,39945.5736507167,3697656.4021217003,1,1.0,28229.1686745069,2.0,2.4,0.8786710852,0.0159494059,0.09434591140000001,0,0.0110335975,0.1413340992,0.1509054326,0.3076923077,0.8534355647,0.45502801530000003,0.0,0,0,0.9901639344000001,0.6852459016,0.0160486443,1.1043094853,0.9923106733,0.012445887400000001,0.009073234000000001,0.1865008881
163,14,7,5701,819,11,2,2972,2003,0.3260430686,1.4380601466,304354.2439088654,151507.1097218479,415465.575569334,0.2674381181,2.0088446309,-0.0020643821,0.0768560563,0.0015811665000000001,80.9891133797,82.4689462304,82.4689462304,40.3162654462,4967.9146855897,5764.9607049057,4967.0985009172,5668,0.9942115418,89.0494899115,5641493.24175013,0.0,0.0007459612,0.6542354955,0.0,0.0,1973708.602224474,1972160.7169644996,0.0,0.0,-0.0007848677,0.19848204800000002,27964.6830967975,57406.2978841889,29441.6147873914,3730483.1799837863,1,1.0,24627.3727112881,2.0,2.4,0.8718916194,0.0147685347,0.1157666385,0,-0.0024267926000000003,0.0967346944,0.164,0.0,0.8524300442,0.4556701031,0.0,0,0,0.9934426230000001,0.6852459016,0.0208333333,1.1021027746,1.0042040864,0.012987013,0.0103425986,0.6992681304
164,14,8,5713,819,15,3,2980,2080,0.3020134228,1.4312782367,332111.9710703513,155008.2296556835,437749.1249454208,0.24131893780000002,2.1425441205,0.06655541570000001,0.0912020375,0.0021048939,81.2574336713,65.5129530145,65.5129530145,37.9256757869,4976.9018322394,5860.7354553002,4973.4235783964,5670,0.9924733065,88.9896209586,5706627.9766280465,2466.1299788817,0.0,0.6562157338,0.0,0.0,1985177.1624485864,2200889.3613087316,0.0,98685.4301112237,0.0980113779,0.1961231081,33031.1992312392,55987.4117058538,22956.2124746146,3758406.7625351856,1,1.0,23899.8898922923,2.0,2.4,0.8638680085,0.0138602207,0.152130774,0,-0.0298590031,0.0691219061,0.1416015625,0.0,0.8517972893,0.45550972300000003,0.0,0,0,0.9868852459,0.6852459016,0.026465311000000002,1.0792818023,0.9967877382,0.0113636364,0.009702458,0.2925240948
165,14,9,5714,821,6,5,3006,2187,0.2724550898,1.4613806353,327040.7672482093,151063.6383834659,413551.7981894229,0.20919031500000002,2.1649204981,0.010443835200000001,-0.015269560500000001,0.00017503940000000002,79.6739953984,52.6930338313,52.6930338313,36.8022730949,4986.8192638427,5917.1839092837,4985.1160481781,5671,0.9924746237000001,89.1090163596,5775372.4732770575,17.2670255528,0.0,0.6594516951,0.0,0.0,1982588.7557647019,2199162.7870978937,0.0,99258.8581224293,0.0984802183,0.19475553010000002,32079.8944308348,53228.4744764193,21148.5800455845,3778638.0323755736,1,1.0,22421.7331631191,2.0,2.4,0.8662434433,0.0143549097,0.187881131,0,-0.06847948400000001,0.06466649470000001,0.0546341463,0.0,0.8507067138000001,0.45641931680000003,0.0,0,0,0.9868852459,0.6852459016,0.026465311000000002,1.0644416438,0.9947725752000001,0.0151679307,0.0116129032,0.2611370386
166,14,10,5725,820,15,4,2886,1914,0.3367983368,1.4720290049,306605.6976831147,145950.2433123489,425326.4994944575,0.279128627,2.1007549609,-0.0296387499,-0.062484777500000005,0.0019250963000000002,88.944275463,54.775609262,54.775609262,42.3391957265,4990.2233438548,5937.7464684218,4967.0710479724,5596,0.9774672489,88.9860236158,5814495.312913529,19307.2129360548,0.0,0.6605228881,0.0,0.0,1982455.0540082587,1982588.7557647019,0.0,0.0,6.7438e-05,0.19659109460000002,29649.2678430421,49630.7625099236,19981.4946668815,3797961.2545529953,1,1.0,20586.6105542286,2.0,2.4,0.8714468322000001,0.010359684400000001,0.22292922910000001,0,-0.10473574570000001,0.06517000440000001,0.0526315789,0.0,0.8500736377,0.45832106040000004,0.0,0,0,0.9868852459,0.6885245902,0.0268170426,1.0405588655,0.9897977487,0.012506797200000001,0.014138817500000001,0.7529691211
167,14,11,5727,816,10,8,2999,2088,0.3037679226,1.5298033311,219311.2047881183,109668.9958155148,289797.4898978933,0.24322600290000002,1.9997557483000001,-0.048077579,-0.2847125593,0.00034934500000000004,81.4512974281,86.0727975736,86.0727975736,40.7306229768,4998.7989700126,5963.8391975857,4995.9476020234,5667,0.9895233106,89.0560239515,5884438.544415909,0.0,0.0001528279,0.6627050864,0.0,0.0,1993422.096942448,1982455.0540082587,0.0,0.0,-0.005532051200000001,0.1977842115,14815.4692281921,51746.6646787397,36931.1954505477,3818403.1421203325,1,1.0,21927.1565804701,2.0,2.4,0.8980164587,0.0197730142,0.2765742637,0,-0.1943637366,0.1683963001,0.0486641221,0.0,0.8487345497000001,0.45821071220000004,0.0,0,0,0.9836065574,0.6885245902,0.0220551378,1.0346694409,1.0265593174,0.017925040700000002,0.018625562000000002,0.7336387435
168,14,12,5726,815,7,8,2988,2298,0.2309236948,1.6634241099,181370.6388572138,95103.358085396,216962.85091076,0.1640474943,1.9070897443,-0.046338661100000005,-0.17299875750000002,-0.0001746115,77.9999860202,58.2576309145,58.2576309145,40.9000081153,5002.7029697701,5976.4124022589,4983.0515372596,5606,0.9790429619000001,89.1188069687,5936210.274068965,15964.6986804122,0.0001653299,0.6679848540000001,0.0,0.0,1952538.3141045873,2164013.729148928,0.0,99671.1048471224,0.0977236938,0.196352466,10711.5543721055,39636.5732143961,28925.0188422906,3845245.0557966502,1,1.0,15887.4382313662,2.0,2.4,0.9126640187,0.0132837648,0.0009691268,0,0.0730830897,0.1594801619,0.0456273764,0.0,0.847512511,0.4592287312,0.0,0,0,0.9868852459,0.6950819672,0.0120714141,1.0159000992,1.0172662142,0.0195971693,0.0192307692,0.6096491228
169,15,1,5730,814,10,6,2772,2133,0.2305194805,1.8399267262999999,178293.3008797655,102671.0284444837,213169.5769505922,0.16360813100000002,1.7365492835,-0.0894244549,-0.0169671232,0.0006985679000000001,84.5279244214,68.5750573494,68.5750573494,48.6757993138,5003.8721341187,5894.846336074,5000.1238021648,5678,0.9909249564,89.1380823928,5985220.934012341,11124.9662491581,0.0,0.6701429099,0.0,0.0,1946143.0998815508,2031427.3910713056,0.0,47333.446180031,0.0419824462,0.19654174230000002,11705.4453245346,36611.492104239,24906.0467797044,3869169.424412095,1,1.0,14779.2454963592,2.0,2.4,0.8956302751,0.021163577000000003,-0.26645326410000003,0,0.3496594121,0.13969143350000002,0.0356807512,0.0,0.8473327439,0.46006483940000004,0.0,0,0,0.9901639344000001,0.6950819672,0.0013187259,0.99361247,1.0249000414,0.0109170306,0.0179372197,0.8907749077
170,15,2,5731,811,11,10,2949,2178,0.2614445575,1.749234114,164651.9810980819,97422.7715432641,205102.8452146851,0.1972223451,1.6900769552,-0.0267613069,-0.0765105571,0.0001745201,76.3655130288,80.6099910466,80.6099910466,45.1846365891,5009.0335455197,6128.1477982287,5008.0481982578,5685,0.9919734776,89.1591133306,6048781.488381125,0.0,0.0038624574000000003,0.672314505,0.0,0.0,1950068.2462114831,1946143.0998815508,0.0,0.0,-0.0020168847000000003,0.1977521325,10497.7784925526,42368.1786667893,31870.4001742367,3899873.2963589947,1,1.0,17712.9908692825,2.0,2.4,0.9002335308,0.0219375102,-0.027348452500000002,0,0.1051774115,0.1935622029,0.031598513,0.0,0.8473124631000001,0.4613112817,0.0,0,0,0.9868852459,0.6950819672,-0.0033982552000000003,0.9704287843,0.9882985829,0.0104166667,0.019846350800000002,0.9363008442
